date,state,dose,daily_vac
2021-03-05,Perak,2nd Dose,0
2021-03-05,Perlis,2nd Dose,0
2021-03-05,Penang,2nd Dose,0
2021-03-05,Sabah,2nd Dose,0
2021-03-05,Sarawak,2nd Dose,3
2021-03-05,Selangor,2nd Dose,0
2021-03-05,Terengganu,2nd Dose,0
2021-03-05,Kuala Lumpur,2nd Dose,0
2021-03-05,Labuan,2nd Dose,0
2021-03-05,Putrajaya,2nd Dose,0
2021-03-05,Malaysia,2nd Dose,5
2021-03-05,Johor,1st Dose,335
2021-03-05,Kedah,1st Dose,137
2021-03-05,Kelantan,1st Dose,742
2021-03-05,Melaka,1st Dose,573
2021-03-05,Negeri Sembilan,1st Dose,535
2021-03-05,Pahang,1st Dose,2051
2021-03-05,Perak,1st Dose,1019
2021-03-05,Perlis,1st Dose,329
2021-03-05,Penang,1st Dose,1032
2021-03-05,Sabah,1st Dose,3087
2021-03-05,Sarawak,1st Dose,1329
2021-03-05,Selangor,1st Dose,2467
2021-03-05,Terengganu,1st Dose,62
2021-03-05,Kuala Lumpur,1st Dose,253
2021-03-05,Labuan,1st Dose,165
2021-03-05,Putrajaya,1st Dose,236
2021-03-05,Malaysia,1st Dose,14352
2021-03-06,Johor,1st Booster,0
2021-03-06,Kedah,1st Booster,0
2021-03-06,Kelantan,1st Booster,0
2021-03-06,Melaka,1st Booster,0
2021-03-06,Negeri Sembilan,1st Booster,0
2021-03-06,Pahang,1st Booster,0
2021-03-06,Perak,1st Booster,0
2021-03-06,Perlis,1st Booster,0
2021-03-06,Penang,1st Booster,0
2021-03-06,Sabah,1st Booster,0
2021-03-06,Sarawak,1st Booster,0
2021-03-06,Selangor,1st Booster,0
2021-03-06,Terengganu,1st Booster,0
2021-03-06,Kuala Lumpur,1st Booster,0
2021-03-06,Labuan,1st Booster,0
2021-03-06,Putrajaya,1st Booster,0
2021-03-06,Malaysia,1st Booster,0
2021-03-06,Johor,2nd Booster,0
2021-03-06,Kedah,2nd Booster,0
2021-03-06,Kelantan,2nd Booster,0
2021-03-06,Melaka,2nd Booster,0
2021-03-06,Negeri Sembilan,2nd Booster,0
2021-03-06,Pahang,2nd Booster,0
2021-03-06,Perak,2nd Booster,0
2021-03-06,Perlis,2nd Booster,0
2021-03-06,Penang,2nd Booster,0
2021-03-06,Sabah,2nd Booster,0
2021-03-06,Sarawak,2nd Booster,0
2021-03-06,Selangor,2nd Booster,0
2021-03-06,Terengganu,2nd Booster,0
2021-03-06,Kuala Lumpur,2nd Booster,0
2021-03-06,Labuan,2nd Booster,0
2021-03-06,Putrajaya,2nd Booster,0
2021-03-06,Malaysia,2nd Booster,0
2021-03-06,Johor,2nd Dose,0
2021-03-06,Kedah,2nd Dose,0
2021-03-06,Kelantan,2nd Dose,0
2021-03-06,Melaka,2nd Dose,0
2021-03-06,Negeri Sembilan,2nd Dose,0
2021-03-06,Pahang,2nd Dose,0
2021-03-06,Perak,2nd Dose,0
2021-03-06,Perlis,2nd Dose,0
2021-03-06,Penang,2nd Dose,0
2021-03-06,Sabah,2nd Dose,0
2021-03-06,Sarawak,2nd Dose,2
2021-03-06,Selangor,2nd Dose,0
2021-03-06,Terengganu,2nd Dose,0
2021-03-06,Kuala Lumpur,2nd Dose,0
2021-03-06,Labuan,2nd Dose,0
2021-03-06,Putrajaya,2nd Dose,0
2021-03-06,Malaysia,2nd Dose,2
2021-03-06,Johor,1st Dose,717
2021-03-06,Kedah,1st Dose,108
2021-03-06,Kelantan,1st Dose,0
2021-03-06,Melaka,1st Dose,0
2021-03-06,Negeri Sembilan,1st Dose,0
2021-03-06,Pahang,1st Dose,3244
2021-03-06,Perak,1st Dose,784
2021-03-06,Perlis,1st Dose,0
2021-03-06,Penang,1st Dose,121
2021-03-06,Sabah,1st Dose,3929
2021-03-06,Sarawak,1st Dose,3647
2021-03-06,Selangor,1st Dose,3086
2021-03-06,Terengganu,1st Dose,105
2021-03-06,Kuala Lumpur,1st Dose,0
2021-03-06,Labuan,1st Dose,83
2021-03-06,Putrajaya,1st Dose,2
2021-03-06,Malaysia,1st Dose,15826
2021-03-07,Johor,1st Booster,0
2021-03-07,Kedah,1st Booster,0
2021-03-07,Kelantan,1st Booster,0
2021-03-07,Melaka,1st Booster,0
2021-03-07,Negeri Sembilan,1st Booster,0
2021-03-07,Pahang,1st Booster,0
2021-03-07,Perak,1st Booster,0
2021-03-07,Perlis,1st Booster,0
2021-03-07,Penang,1st Booster,0
2021-03-07,Sabah,1st Booster,0
2021-03-07,Sarawak,1st Booster,0
2021-03-07,Selangor,1st Booster,0
2021-03-07,Terengganu,1st Booster,0
2021-03-07,Kuala Lumpur,1st Booster,0
2021-03-07,Labuan,1st Booster,0
2021-03-07,Putrajaya,1st Booster,0
2021-03-07,Malaysia,1st Booster,0
2021-03-07,Johor,2nd Booster,0
2021-03-07,Kedah,2nd Booster,0
2021-03-07,Kelantan,2nd Booster,0
2021-03-07,Melaka,2nd Booster,0
2021-03-07,Negeri Sembilan,2nd Booster,0
2021-03-07,Pahang,2nd Booster,0
2021-03-07,Perak,2nd Booster,0
2021-03-07,Perlis,2nd Booster,0
2021-03-07,Penang,2nd Booster,0
2021-03-07,Sabah,2nd Booster,0
2021-03-07,Sarawak,2nd Booster,0
2021-03-07,Selangor,2nd Booster,0
2021-03-07,Terengganu,2nd Booster,0
2021-03-07,Kuala Lumpur,2nd Booster,0
2021-03-07,Labuan,2nd Booster,0
2021-03-07,Putrajaya,2nd Booster,0
2021-03-07,Malaysia,2nd Booster,0
2021-03-07,Johor,2nd Dose,1
2021-03-07,Kedah,2nd Dose,1
2021-03-07,Kelantan,2nd Dose,0
2021-03-07,Melaka,2nd Dose,0
2021-03-07,Negeri Sembilan,2nd Dose,0
2021-03-07,Pahang,2nd Dose,0
2021-03-07,Perak,2nd Dose,0
2021-03-07,Perlis,2nd Dose,0
2021-03-07,Penang,2nd Dose,0
2021-03-07,Sabah,2nd Dose,2
2021-03-07,Sarawak,2nd Dose,0
2021-03-07,Selangor,2nd Dose,0
2021-03-07,Terengganu,2nd Dose,1
2021-03-07,Kuala Lumpur,2nd Dose,0
2021-03-07,Labuan,2nd Dose,0
2021-03-07,Putrajaya,2nd Dose,0
2021-03-07,Malaysia,2nd Dose,5
2021-03-07,Johor,1st Dose,1203
2021-03-07,Kedah,1st Dose,856
2021-03-07,Kelantan,1st Dose,223
2021-03-07,Melaka,1st Dose,0
2021-03-07,Negeri Sembilan,1st Dose,0
2021-03-07,Pahang,1st Dose,661
2021-03-07,Perak,1st Dose,3
2021-03-07,Perlis,1st Dose,0
2021-03-07,Penang,1st Dose,120
2021-03-07,Sabah,1st Dose,2362
2021-03-07,Sarawak,1st Dose,4333
2021-03-07,Selangor,1st Dose,354
2021-03-07,Terengganu,1st Dose,2350
2021-03-07,Kuala Lumpur,1st Dose,0
2021-03-07,Labuan,1st Dose,100
2021-03-07,Putrajaya,1st Dose,0
2021-03-07,Malaysia,1st Dose,12565
2021-03-08,Johor,1st Booster,0
2021-03-08,Kedah,1st Booster,0
2021-03-08,Kelantan,1st Booster,0
2021-03-08,Melaka,1st Booster,0
2021-03-08,Negeri Sembilan,1st Booster,0
2021-03-08,Pahang,1st Booster,0
2021-03-08,Perak,1st Booster,0
2021-03-08,Perlis,1st Booster,0
2021-03-08,Penang,1st Booster,0
2021-03-08,Sabah,1st Booster,0
2021-03-08,Sarawak,1st Booster,0
2021-03-08,Selangor,1st Booster,0
2021-03-08,Terengganu,1st Booster,0
2021-03-08,Kuala Lumpur,1st Booster,0
2021-03-08,Labuan,1st Booster,0
2021-03-08,Putrajaya,1st Booster,0
2021-03-08,Malaysia,1st Booster,0
2021-03-08,Johor,2nd Booster,0
2021-03-08,Kedah,2nd Booster,0
2021-03-08,Kelantan,2nd Booster,0
2021-03-08,Melaka,2nd Booster,0
2021-03-08,Negeri Sembilan,2nd Booster,0
2021-03-08,Pahang,2nd Booster,0
2021-03-08,Perak,2nd Booster,0
2021-03-08,Perlis,2nd Booster,0
2021-03-08,Penang,2nd Booster,0
2021-03-08,Sabah,2nd Booster,0
2021-03-08,Sarawak,2nd Booster,0
2021-03-08,Selangor,2nd Booster,0
2021-03-08,Terengganu,2nd Booster,0
2021-03-08,Kuala Lumpur,2nd Booster,0
2021-03-08,Labuan,2nd Booster,0
2021-03-08,Putrajaya,2nd Booster,0
2021-03-08,Malaysia,2nd Booster,0
2021-03-08,Johor,2nd Dose,1
2021-03-08,Kedah,2nd Dose,0
2021-03-08,Kelantan,2nd Dose,0
2021-03-08,Melaka,2nd Dose,0
2021-03-08,Negeri Sembilan,2nd Dose,0
2021-03-08,Pahang,2nd Dose,0
2021-03-08,Perak,2nd Dose,0
2021-03-08,Perlis,2nd Dose,2
2021-03-08,Penang,2nd Dose,2
2021-03-08,Sabah,2nd Dose,0
2021-03-08,Sarawak,2nd Dose,1
2021-03-08,Selangor,2nd Dose,7
2021-03-08,Terengganu,2nd Dose,1
2021-03-08,Kuala Lumpur,2nd Dose,1
2021-03-08,Labuan,2nd Dose,0
2021-03-08,Putrajaya,2nd Dose,0
2021-03-08,Malaysia,2nd Dose,15
2021-03-08,Johor,1st Dose,3019
2021-03-08,Kedah,1st Dose,3113
2021-03-08,Kelantan,1st Dose,1200
2021-03-08,Melaka,1st Dose,100
2021-03-08,Negeri Sembilan,1st Dose,1124
2021-03-08,Pahang,1st Dose,1053
2021-03-08,Perak,1st Dose,2247
2021-03-08,Perlis,1st Dose,839
2021-03-08,Penang,1st Dose,1199
2021-03-08,Sabah,1st Dose,2052
2021-03-08,Sarawak,1st Dose,3170
2021-03-08,Selangor,1st Dose,3007
2021-03-08,Terengganu,1st Dose,2231
2021-03-08,Kuala Lumpur,1st Dose,2486
2021-03-08,Labuan,1st Dose,31
2021-03-08,Putrajaya,1st Dose,283
2021-03-08,Malaysia,1st Dose,27154
2021-03-09,Johor,1st Booster,0
2021-03-09,Kedah,1st Booster,0
2021-03-09,Kelantan,1st Booster,0
2021-03-09,Melaka,1st Booster,0
2021-03-09,Negeri Sembilan,1st Booster,0
2021-03-09,Pahang,1st Booster,0
2021-03-09,Perak,1st Booster,0
2021-03-09,Perlis,1st Booster,0
2021-03-09,Penang,1st Booster,0
2021-03-09,Sabah,1st Booster,0
2021-03-09,Sarawak,1st Booster,0
2021-03-09,Selangor,1st Booster,0
2021-03-09,Terengganu,1st Booster,0
2021-03-09,Kuala Lumpur,1st Booster,0
2021-03-09,Labuan,1st Booster,0
2021-03-09,Putrajaya,1st Booster,0
2021-03-09,Malaysia,1st Booster,0
2021-03-09,Johor,2nd Booster,0
2021-03-09,Kedah,2nd Booster,0
2021-03-09,Kelantan,2nd Booster,0
2021-03-09,Melaka,2nd Booster,0
2021-03-09,Negeri Sembilan,2nd Booster,0
2021-03-09,Pahang,2nd Booster,0
2021-03-09,Perak,2nd Booster,0
2021-03-09,Perlis,2nd Booster,0
2021-03-09,Penang,2nd Booster,0
2021-03-09,Sabah,2nd Booster,0
2021-03-09,Sarawak,2nd Booster,0
2021-03-09,Selangor,2nd Booster,0
2021-03-09,Terengganu,2nd Booster,0
2021-03-09,Kuala Lumpur,2nd Booster,0
2021-03-09,Labuan,2nd Booster,0
2021-03-09,Putrajaya,2nd Booster,0
2021-03-09,Malaysia,2nd Booster,0
2021-03-09,Johor,2nd Dose,1
2021-03-09,Kedah,2nd Dose,0
2021-03-09,Kelantan,2nd Dose,0
2021-03-09,Melaka,2nd Dose,1
2021-03-09,Negeri Sembilan,2nd Dose,0
2021-03-09,Pahang,2nd Dose,0
2021-03-09,Perak,2nd Dose,0
2021-03-09,Perlis,2nd Dose,0
2021-03-09,Penang,2nd Dose,0
2021-03-09,Sabah,2nd Dose,2
2021-03-09,Sarawak,2nd Dose,9
2021-03-09,Selangor,2nd Dose,26
2021-03-09,Terengganu,2nd Dose,0
2021-03-09,Kuala Lumpur,2nd Dose,2
2021-03-09,Labuan,2nd Dose,0
2021-03-09,Putrajaya,2nd Dose,0
2021-03-09,Malaysia,2nd Dose,41
2021-03-09,Johor,1st Dose,2126
2021-03-09,Kedah,1st Dose,2293
2021-03-09,Kelantan,1st Dose,1019
2021-03-09,Melaka,1st Dose,955
2021-03-09,Negeri Sembilan,1st Dose,2411
2021-03-09,Pahang,1st Dose,944
2021-03-09,Perak,1st Dose,2905
2021-03-09,Perlis,1st Dose,1100
2021-03-09,Penang,1st Dose,1372
2021-03-09,Sabah,1st Dose,3002
2021-03-09,Sarawak,1st Dose,2113
2021-03-09,Selangor,1st Dose,3892
2021-03-09,Terengganu,1st Dose,2189
2021-03-09,Kuala Lumpur,1st Dose,3284
2021-03-09,Labuan,1st Dose,26
2021-03-09,Putrajaya,1st Dose,369
2021-03-09,Malaysia,1st Dose,30000
2021-03-10,Johor,1st Booster,0
2021-03-10,Kedah,1st Booster,0
2021-03-10,Kelantan,1st Booster,0
2021-03-10,Melaka,1st Booster,0
2021-03-10,Negeri Sembilan,1st Booster,0
2021-03-10,Pahang,1st Booster,0
2021-03-10,Perak,1st Booster,0
2021-03-10,Perlis,1st Booster,0
2021-03-10,Penang,1st Booster,0
2021-03-10,Sabah,1st Booster,0
2021-03-10,Sarawak,1st Booster,0
2021-03-10,Selangor,1st Booster,0
2021-03-10,Terengganu,1st Booster,0
2021-03-10,Kuala Lumpur,1st Booster,0
2021-03-10,Labuan,1st Booster,0
2021-03-10,Putrajaya,1st Booster,0
2021-03-10,Malaysia,1st Booster,0
2021-03-10,Johor,2nd Booster,0
2021-03-10,Kedah,2nd Booster,0
2021-03-10,Kelantan,2nd Booster,0
2021-03-10,Melaka,2nd Booster,0
2021-03-10,Negeri Sembilan,2nd Booster,0
2021-03-10,Pahang,2nd Booster,0
2021-03-10,Perak,2nd Booster,0
2021-03-10,Perlis,2nd Booster,0
2021-03-10,Penang,2nd Booster,0
2021-03-10,Sabah,2nd Booster,0
2021-03-10,Sarawak,2nd Booster,0
2021-03-10,Selangor,2nd Booster,0
2021-03-10,Terengganu,2nd Booster,0
2021-03-10,Kuala Lumpur,2nd Booster,0
2021-03-10,Labuan,2nd Booster,0
2021-03-10,Putrajaya,2nd Booster,0
2021-03-10,Malaysia,2nd Booster,0
2021-03-10,Johor,2nd Dose,2
2021-03-10,Kedah,2nd Dose,0
2021-03-10,Kelantan,2nd Dose,1
2021-03-10,Melaka,2nd Dose,0
2021-03-10,Negeri Sembilan,2nd Dose,0
2021-03-10,Pahang,2nd Dose,0
2021-03-10,Perak,2nd Dose,0
2021-03-10,Perlis,2nd Dose,0
2021-03-10,Penang,2nd Dose,3
2021-03-10,Sabah,2nd Dose,2
2021-03-10,Sarawak,2nd Dose,1
2021-03-10,Selangor,2nd Dose,0
2021-03-10,Terengganu,2nd Dose,0
2021-03-10,Kuala Lumpur,2nd Dose,0
2021-03-10,Labuan,2nd Dose,0
2021-03-10,Putrajaya,2nd Dose,0
2021-03-10,Malaysia,2nd Dose,9
2021-03-10,Johor,1st Dose,1636
2021-03-10,Kedah,1st Dose,2581
2021-03-10,Kelantan,1st Dose,798
2021-03-10,Melaka,1st Dose,895
2021-03-10,Negeri Sembilan,1st Dose,2364
2021-03-10,Pahang,1st Dose,1094
2021-03-10,Perak,1st Dose,1523
2021-03-10,Perlis,1st Dose,1085
2021-03-10,Penang,1st Dose,2141
2021-03-10,Sabah,1st Dose,2903
2021-03-10,Sarawak,1st Dose,697
2021-03-10,Selangor,1st Dose,4874
2021-03-10,Terengganu,1st Dose,1823
2021-03-10,Kuala Lumpur,1st Dose,3797
2021-03-10,Labuan,1st Dose,126
2021-03-10,Putrajaya,1st Dose,395
2021-03-10,Malaysia,1st Dose,28732
2021-03-11,Johor,1st Booster,0
2021-03-11,Kedah,1st Booster,0
2021-03-11,Kelantan,1st Booster,0
2021-03-11,Melaka,1st Booster,0
2021-03-11,Negeri Sembilan,1st Booster,0
2021-03-11,Pahang,1st Booster,0
2021-03-11,Perak,1st Booster,0
2021-03-11,Perlis,1st Booster,0
2021-03-11,Penang,1st Booster,0
2021-03-11,Sabah,1st Booster,0
2021-03-11,Sarawak,1st Booster,0
2021-03-11,Selangor,1st Booster,0
2021-03-11,Terengganu,1st Booster,0
2021-03-11,Kuala Lumpur,1st Booster,0
2021-03-11,Labuan,1st Booster,0
2021-03-11,Putrajaya,1st Booster,0
2021-03-11,Malaysia,1st Booster,0
2021-03-11,Johor,2nd Booster,0
2021-03-11,Kedah,2nd Booster,0
2021-03-11,Kelantan,2nd Booster,0
2021-03-11,Melaka,2nd Booster,0
2021-03-11,Negeri Sembilan,2nd Booster,0
2021-03-11,Pahang,2nd Booster,0
2021-03-11,Perak,2nd Booster,0
2021-03-11,Perlis,2nd Booster,0
2021-03-11,Penang,2nd Booster,0
2021-03-11,Sabah,2nd Booster,0
2021-03-11,Sarawak,2nd Booster,0
2021-03-11,Selangor,2nd Booster,0
2021-03-11,Terengganu,2nd Booster,0
2021-03-11,Kuala Lumpur,2nd Booster,0
2021-03-11,Labuan,2nd Booster,0
2021-03-11,Putrajaya,2nd Booster,0
2021-03-11,Malaysia,2nd Booster,0
2021-03-11,Johor,2nd Dose,0
2021-03-11,Kedah,2nd Dose,0
2021-03-11,Kelantan,2nd Dose,1
2021-03-11,Melaka,2nd Dose,0
2021-03-11,Negeri Sembilan,2nd Dose,0
2021-03-11,Pahang,2nd Dose,0
2021-03-11,Perak,2nd Dose,0
2021-03-11,Perlis,2nd Dose,0
2021-03-11,Penang,2nd Dose,0
2021-03-11,Sabah,2nd Dose,6
2021-03-11,Sarawak,2nd Dose,2
2021-03-11,Selangor,2nd Dose,0
2021-03-11,Terengganu,2nd Dose,0
2021-03-11,Kuala Lumpur,2nd Dose,1
2021-03-11,Labuan,2nd Dose,0
2021-03-11,Putrajaya,2nd Dose,0
2021-03-11,Malaysia,2nd Dose,10
2021-03-11,Johor,1st Dose,2100
2021-03-11,Kedah,1st Dose,1640
2021-03-11,Kelantan,1st Dose,357
2021-03-11,Melaka,1st Dose,869
2021-03-11,Negeri Sembilan,1st Dose,59
2021-03-11,Pahang,1st Dose,1883
2021-03-11,Perak,1st Dose,3711
2021-03-11,Perlis,1st Dose,762
2021-03-11,Penang,1st Dose,2882
2021-03-11,Sabah,1st Dose,1960
2021-03-11,Sarawak,1st Dose,18
2021-03-11,Selangor,1st Dose,5087
2021-03-11,Terengganu,1st Dose,0
2021-03-11,Kuala Lumpur,1st Dose,4747
2021-03-11,Labuan,1st Dose,2
2021-03-11,Putrajaya,1st Dose,396
2021-03-11,Malaysia,1st Dose,26473
2021-03-12,Johor,1st Booster,0
2021-03-12,Kedah,1st Booster,0
2021-03-12,Kelantan,1st Booster,0
2021-03-12,Melaka,1st Booster,0
2021-03-12,Negeri Sembilan,1st Booster,0
2021-03-12,Pahang,1st Booster,0
2021-03-12,Perak,1st Booster,0
2021-03-12,Perlis,1st Booster,0
2021-03-12,Penang,1st Booster,0
2021-03-12,Sabah,1st Booster,0
2021-03-12,Sarawak,1st Booster,0
2021-03-12,Selangor,1st Booster,0
2021-03-12,Terengganu,1st Booster,0
2021-03-12,Kuala Lumpur,1st Booster,0
2021-03-12,Labuan,1st Booster,0
2021-03-12,Putrajaya,1st Booster,0
2021-03-12,Malaysia,1st Booster,0
2021-03-12,Johor,2nd Booster,0
2021-03-12,Kedah,2nd Booster,0
2021-03-12,Kelantan,2nd Booster,0
2021-03-12,Melaka,2nd Booster,0
2021-03-12,Negeri Sembilan,2nd Booster,0
2021-03-12,Pahang,2nd Booster,0
2021-03-12,Perak,2nd Booster,0
2021-03-12,Perlis,2nd Booster,0
2021-03-12,Penang,2nd Booster,0
2021-03-12,Sabah,2nd Booster,0
2021-03-12,Sarawak,2nd Booster,0
2021-03-12,Selangor,2nd Booster,0
2021-03-12,Terengganu,2nd Booster,0
2021-03-12,Kuala Lumpur,2nd Booster,0
2021-03-12,Labuan,2nd Booster,0
2021-03-12,Putrajaya,2nd Booster,0
2021-03-12,Malaysia,2nd Booster,0
2021-03-12,Johor,2nd Dose,0
2021-03-12,Kedah,2nd Dose,0
2021-03-12,Kelantan,2nd Dose,0
2021-03-12,Melaka,2nd Dose,0
2021-03-12,Negeri Sembilan,2nd Dose,0
2021-03-12,Pahang,2nd Dose,0
2021-03-12,Perak,2nd Dose,0
2021-03-12,Perlis,2nd Dose,0
2021-03-12,Penang,2nd Dose,0
2021-03-12,Sabah,2nd Dose,0
2021-03-12,Sarawak,2nd Dose,5
2021-03-12,Selangor,2nd Dose,1
2021-03-12,Terengganu,2nd Dose,0
2021-03-12,Kuala Lumpur,2nd Dose,1
2021-03-12,Labuan,2nd Dose,0
2021-03-12,Putrajaya,2nd Dose,0
2021-03-12,Malaysia,2nd Dose,7
2021-03-12,Johor,1st Dose,719
2021-03-12,Kedah,1st Dose,714
2021-03-12,Kelantan,1st Dose,0
2021-03-12,Melaka,1st Dose,608
2021-03-12,Negeri Sembilan,1st Dose,1401
2021-03-12,Pahang,1st Dose,2534
2021-03-12,Perak,1st Dose,7321
2021-03-12,Perlis,1st Dose,585
2021-03-12,Penang,1st Dose,2856
2021-03-12,Sabah,1st Dose,1464
2021-03-12,Sarawak,1st Dose,891
2021-03-12,Selangor,1st Dose,3740
2021-03-12,Terengganu,1st Dose,0
2021-03-12,Kuala Lumpur,1st Dose,3129
2021-03-12,Labuan,1st Dose,6
2021-03-12,Putrajaya,1st Dose,92
2021-03-12,Malaysia,1st Dose,26060
2021-03-13,Johor,1st Booster,0
2021-03-13,Kedah,1st Booster,0
2021-03-13,Kelantan,1st Booster,0
2021-03-13,Melaka,1st Booster,0
2021-03-13,Negeri Sembilan,1st Booster,0
2021-03-13,Pahang,1st Booster,0
2021-03-13,Perak,1st Booster,0
2021-03-13,Perlis,1st Booster,0
2021-03-13,Penang,1st Booster,0
2021-03-13,Sabah,1st Booster,0
2021-03-13,Sarawak,1st Booster,0
2021-03-13,Selangor,1st Booster,0
2021-03-13,Terengganu,1st Booster,0
2021-03-13,Kuala Lumpur,1st Booster,0
2021-03-13,Labuan,1st Booster,0
2021-03-13,Putrajaya,1st Booster,0
2021-03-13,Malaysia,1st Booster,0
2021-03-13,Johor,2nd Booster,0
2021-03-13,Kedah,2nd Booster,0
2021-03-13,Kelantan,2nd Booster,0
2021-03-13,Melaka,2nd Booster,0
2021-03-13,Negeri Sembilan,2nd Booster,0
2021-03-13,Pahang,2nd Booster,0
2021-03-13,Perak,2nd Booster,0
2021-03-13,Perlis,2nd Booster,0
2021-03-13,Penang,2nd Booster,0
2021-03-13,Sabah,2nd Booster,0
2021-03-13,Sarawak,2nd Booster,0
2021-03-13,Selangor,2nd Booster,0
2021-03-13,Terengganu,2nd Booster,0
2021-03-13,Kuala Lumpur,2nd Booster,0
2021-03-13,Labuan,2nd Booster,0
2021-03-13,Putrajaya,2nd Booster,0
2021-03-13,Malaysia,2nd Booster,0
2021-03-13,Johor,2nd Dose,1
2021-03-13,Kedah,2nd Dose,0
2021-03-13,Kelantan,2nd Dose,0
2021-03-13,Melaka,2nd Dose,0
2021-03-13,Negeri Sembilan,2nd Dose,0
2021-03-13,Pahang,2nd Dose,0
2021-03-13,Perak,2nd Dose,0
2021-03-13,Perlis,2nd Dose,0
2021-03-13,Penang,2nd Dose,0
2021-03-13,Sabah,2nd Dose,0
2021-03-13,Sarawak,2nd Dose,1
2021-03-13,Selangor,2nd Dose,0
2021-03-13,Terengganu,2nd Dose,0
2021-03-13,Kuala Lumpur,2nd Dose,0
2021-03-13,Labuan,2nd Dose,0
2021-03-13,Putrajaya,2nd Dose,0
2021-03-13,Malaysia,2nd Dose,2
2021-03-13,Johor,1st Dose,1568
2021-03-13,Kedah,1st Dose,567
2021-03-13,Kelantan,1st Dose,0
2021-03-13,Melaka,1st Dose,230
2021-03-13,Negeri Sembilan,1st Dose,13
2021-03-13,Pahang,1st Dose,3299
2021-03-13,Perak,1st Dose,3223
2021-03-13,Perlis,1st Dose,216
2021-03-13,Penang,1st Dose,805
2021-03-13,Sabah,1st Dose,2924
2021-03-13,Sarawak,1st Dose,1716
2021-03-13,Selangor,1st Dose,2463
2021-03-13,Terengganu,1st Dose,2
2021-03-13,Kuala Lumpur,1st Dose,0
2021-03-13,Labuan,1st Dose,0
2021-03-13,Putrajaya,1st Dose,0
2021-03-13,Malaysia,1st Dose,17026
2021-03-14,Johor,1st Booster,0
2021-03-14,Kedah,1st Booster,0
2021-03-14,Kelantan,1st Booster,0
2021-03-14,Melaka,1st Booster,0
2021-03-14,Negeri Sembilan,1st Booster,0
2021-03-14,Pahang,1st Booster,0
2021-03-14,Perak,1st Booster,0
2021-03-14,Perlis,1st Booster,0
2021-03-14,Penang,1st Booster,0
2021-03-14,Sabah,1st Booster,0
2021-03-14,Sarawak,1st Booster,0
2021-03-14,Selangor,1st Booster,0
2021-03-14,Terengganu,1st Booster,0
2021-03-14,Kuala Lumpur,1st Booster,0
2021-03-14,Labuan,1st Booster,0
2021-03-14,Putrajaya,1st Booster,0
2021-03-14,Malaysia,1st Booster,0
2021-03-14,Johor,2nd Booster,0
2021-03-14,Kedah,2nd Booster,0
2021-03-14,Kelantan,2nd Booster,0
2021-03-14,Melaka,2nd Booster,0
2021-03-14,Negeri Sembilan,2nd Booster,0
2021-03-14,Pahang,2nd Booster,0
2021-03-14,Perak,2nd Booster,0
2021-03-14,Perlis,2nd Booster,0
2021-03-14,Penang,2nd Booster,0
2021-03-14,Sabah,2nd Booster,0
2021-03-14,Sarawak,2nd Booster,0
2021-03-14,Selangor,2nd Booster,0
2021-03-14,Terengganu,2nd Booster,0
2021-03-14,Kuala Lumpur,2nd Booster,0
2021-03-14,Labuan,2nd Booster,0
2021-03-14,Putrajaya,2nd Booster,0
2021-03-14,Malaysia,2nd Booster,0
2021-03-14,Johor,2nd Dose,0
2021-03-14,Kedah,2nd Dose,0
2021-03-14,Kelantan,2nd Dose,1
2021-03-14,Melaka,2nd Dose,0
2021-03-14,Negeri Sembilan,2nd Dose,0
2021-03-14,Pahang,2nd Dose,0
2021-03-14,Perak,2nd Dose,0
2021-03-14,Perlis,2nd Dose,0
2021-03-14,Penang,2nd Dose,0
2021-03-14,Sabah,2nd Dose,2
2021-03-14,Sarawak,2nd Dose,1
2021-03-14,Selangor,2nd Dose,0
2021-03-14,Terengganu,2nd Dose,0
2021-03-14,Kuala Lumpur,2nd Dose,0
2021-03-14,Labuan,2nd Dose,0
2021-03-14,Putrajaya,2nd Dose,0
2021-03-14,Malaysia,2nd Dose,4
2021-03-14,Johor,1st Dose,1133
2021-03-14,Kedah,1st Dose,1429
2021-03-14,Kelantan,1st Dose,72
2021-03-14,Melaka,1st Dose,0
2021-03-14,Negeri Sembilan,1st Dose,0
2021-03-14,Pahang,1st Dose,202
2021-03-14,Perak,1st Dose,1369
2021-03-14,Perlis,1st Dose,0
2021-03-14,Penang,1st Dose,502
2021-03-14,Sabah,1st Dose,2936
2021-03-14,Sarawak,1st Dose,1064
2021-03-14,Selangor,1st Dose,547
2021-03-14,Terengganu,1st Dose,1035
2021-03-14,Kuala Lumpur,1st Dose,0
2021-03-14,Labuan,1st Dose,0
2021-03-14,Putrajaya,1st Dose,0
2021-03-14,Malaysia,1st Dose,10289
2021-03-15,Johor,1st Booster,0
2021-03-15,Kedah,1st Booster,0
2021-03-15,Kelantan,1st Booster,0
2021-03-15,Melaka,1st Booster,0
2021-03-15,Negeri Sembilan,1st Booster,0
2021-03-15,Pahang,1st Booster,0
2021-03-15,Perak,1st Booster,0
2021-03-15,Perlis,1st Booster,0
2021-03-15,Penang,1st Booster,0
2021-03-15,Sabah,1st Booster,0
2021-03-15,Sarawak,1st Booster,0
2021-03-15,Selangor,1st Booster,0
2021-03-15,Terengganu,1st Booster,0
2021-03-15,Kuala Lumpur,1st Booster,0
